WOS_ID,Title,Year,Journal,DOI,Split
WOS:000702487200005,"A state-space approach to understand responses of organisms, populations and communities to multiple environmental drivers",2021,COMMUNICATIONS BIOLOGY,10.1038/s42003-021-02585-1,KG_Construction
WOS:000702808600001,Effectiveness of phosphorus control under extreme heatwaves: implications for sediment nutrient releases and greenhouse gas emissions,2021,BIOGEOCHEMISTRY,10.1007/s10533-021-00854-z,KG_Construction
WOS:000702817600002,"Temperature-driven changes in behavioural unpredictability and personality in the beadlet sea anemone, Actinia equina",2021,ANIMAL BEHAVIOUR,10.1016/j.anbehav.2021.08.022,KG_Construction
WOS:000702832400001,"Deep Heat: A Comparison of Water Temperature, Anemone Bleaching, Anemonefish Density and Reproduction between Shallow and Mesophotic Reefs",2021,FISHES,10.3390/fishes6030037,KG_Construction
WOS:000702892400030,Intense heatwave grips Southern Europe and North Africa,2021,WEATHER,,KG_Construction
WOS:000703091100014,Marine high temperature extremes amplify the impacts of climate change on fish and fisheries,2021,SCIENCE ADVANCES,10.1126/sciadv.abh0895,KG_Construction
WOS:000703160100004,Resilient cooling strategies - A critical review and qualitative assessment,2021,ENERGY AND BUILDINGS,10.1016/j.enbuild.2021.111312,KG_Construction
WOS:000703199600009,"Impacts of heat stress on soft corals, an overlooked and highly vulnerable component of coral reef ecosystems, at a central equatorial Pacific atoll",2021,BIOLOGICAL CONSERVATION,10.1016/j.biocon.2021.109328,KG_Construction
WOS:000703617100001,Current and projected regional economic impacts of heatwaves in Europe,2021,NATURE COMMUNICATIONS,10.1038/s41467-021-26050-z,KG_Construction
WOS:000703682700002,Evaluation of the combined effect of elevated temperature and cadmium toxicity on Daphnia magna using a simplified DEBtox model,2021,ENVIRONMENTAL POLLUTION,10.1016/j.envpol.2021.118250,KG_Construction
WOS:000703685100020,The Role of the Pacific-Japan Pattern in Extreme Heatwaves Over Korea and Japan,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL093990,KG_Construction
WOS:000703869900004,Present and future projections of heatwave hazard-risk over India: A regional earth system model assessment,2021,ENVIRONMENTAL RESEARCH,10.1016/j.envres.2021.111573,KG_Construction
WOS:000703888700003,SEVENFOLD BOOM IN HEATWAVES FOR TODAY'S BABIES,2021,NATURE,10.1038/d41586-021-02586-4,KG_Construction
WOS:000703898600006,Marine cold-spells,2021,PROGRESS IN OCEANOGRAPHY,10.1016/j.pocean.2021.102684,KG_Construction
WOS:000703941100001,Impacts of environmental stress on resistance and resilience of algal-associated bacterial communities,2021,ECOLOGY AND EVOLUTION,10.1002/ece3.8184,KG_Construction
WOS:000704367500008,Mortality risk related to heatwaves in Finland-Factors affecting vulnerability,2021,ENVIRONMENTAL RESEARCH,10.1016/j.envres.2021.111503,KG_Construction
WOS:000704393400003,Hot weather as a risk factor for kidney disease outcomes: A systematic review and meta-analysis of epidemiological evidence,2021,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2021.149806,KG_Construction
WOS:000704501200001,"Defining region-specific heatwave in China based on a novel concept of ""avoidable mortality for each temperature unit decrease""",2021,ADVANCES IN CLIMATE CHANGE RESEARCH,10.1016/j.accre.2021.08.002,KG_Construction
WOS:000704501200003,"The half-degree matters for heat-related health impacts under the 1.5 °C and 2 °C warming scenarios: Evidence from ambulance data in Shenzhen, China",2021,ADVANCES IN CLIMATE CHANGE RESEARCH,10.1016/j.accre.2021.09.001,KG_Construction
WOS:000704501200004,"Hospital healthcare costs attributable to heat and future estimations in the context of climate change in Perth, Western Australia",2021,ADVANCES IN CLIMATE CHANGE RESEARCH,10.1016/j.accre.2021.07.008,KG_Construction
WOS:000704802200003,"Ambulance dispatches and heatwaves in Tasmania, Australia: A case-crossover analysis",2021,ENVIRONMENTAL RESEARCH,10.1016/j.envres.2021.111655,KG_Construction
WOS:000704981500014,Tailored climate projections to assess site-specific vulnerability of tea production,2021,CLIMATE RISK MANAGEMENT,10.1016/j.crm.2021.100367,KG_Construction
WOS:000705059400001,Impacts of Marine Heatwaves on Algal Structure and Carbon Sequestration in Conjunction With Ocean Warming and Acidification,2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.758651,KG_Construction
WOS:000705332800002,Quantifying effects of compound dry-hot extremes on vegetation in Xinjiang (China) using a vine-copula conditional probability model,2021,AGRICULTURAL AND FOREST METEOROLOGY,10.1016/j.agrformet.2021.108658,KG_Construction
WOS:000705988400001,Interactive Immunomodulation in the Mediterranean Mussel Mytilus galloprovincialis Under Thermal Stress and Cadmium Exposure,2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.751983,KG_Construction
WOS:000706208400004,A practical approach to the evaluation of local urban overheating- A coastal city case-study,2021,ENERGY AND BUILDINGS,10.1016/j.enbuild.2021.111522,KG_Construction
WOS:000706306000005,Recent Increases in Exposure to Extreme Humid-Heat Events Disproportionately Affect Populated Regions,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL094183,KG_Construction
WOS:000706306000016,Depth-Resolved Net Primary Production in the Northeast Pacific Ocean: A Comparison of Satellite and Profiling Float Estimates in the Context of Two Marine Heatwaves,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL093462,KG_Construction
WOS:000706476100001,Quantifying the contribution of an individual to making extreme weather events more likely,2021,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/abe9e9,KG_Construction
WOS:000706690600001,Has the risk of a 1976 north-west European summer drought and heatwave event increased since the 1970s because of climate change?,2021,QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,10.1002/qj.4172,KG_Construction
WOS:000706722400003,Heat adaptation measures in private households: an application and adaptation of the protective action decision model,2021,HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS,10.1057/s41599-021-00907-6,KG_Construction
WOS:000707108400011,"Photosynthesis and chloroplast redox signaling in the age of global warming: stress tolerance, acclimation, and developmental plasticity",2021,JOURNAL OF EXPERIMENTAL BOTANY,10.1093/jxb/erab270,KG_Construction
WOS:000707114200002,Contrasting impacts of environmental variability on the breeding biology of two sympatric small procellariiform seabirds in south-eastern Australia,2021,PLOS ONE,10.1371/journal.pone.0250916,KG_Construction
WOS:000707494300001,Daily maximum temperature forecasting in changing climate using a hybrid of Multi-dimensional Complementary Ensemble Empirical Mode Decomposition and Radial Basis Function Neural Network,2021,JOURNAL OF HYDROLOGY-REGIONAL STUDIES,10.1016/j.ejrh.2021.100923,KG_Construction
WOS:000707671900007,Marine heat waves differentially affect functioning of native (Ostrea edulis) and invasive (Crassostrea [Magallana] gigas) oysters in tidal pools,2021,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2021.105497,KG_Construction
WOS:000707866700010,Genomic analysis of distinct bleaching tolerances among cryptic coral species,2021,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rspb.2021.0678,KG_Construction
WOS:000708047900001,Extensive Marine Heatwaves at the Sea Surface in the Northwestern Pacific Ocean in Summer 2021,2021,REMOTE SENSING,10.3390/rs13193989,KG_Construction
WOS:000708410700010,ON-LAND FORAGING BY LEACH'S STORM PETRELS OCEANODROMA LEUCORHOA COINCIDES WITH ANOMALOUS WEATHER CONDITIONS,2021,MARINE ORNITHOLOGY,,KG_Construction
WOS:000708566200002,High-resolution marine heatwave mapping in Australasian waters using Himawari-8 SST and SSTAARS data,2021,REMOTE SENSING OF ENVIRONMENT,10.1016/j.rse.2021.112742,KG_Construction
WOS:000708902600001,Chronically elevated sea surface temperatures revealed high susceptibility of the eelgrass Zostera marina to winter and spring warming,2021,LIMNOLOGY AND OCEANOGRAPHY,10.1002/lno.11947,KG_Construction
WOS:000709050100009,Effects of global warming on Mediterranean coral forests,2021,SCIENTIFIC REPORTS,10.1038/s41598-021-00162-4,KG_Construction
WOS:000709361700001,Spatial and Temporal Variation Characteristics of Heatwaves in Recent Decades over China,2021,REMOTE SENSING,10.3390/rs13193824,KG_Construction
WOS:000709421000002,High temperatures reduce song production and alter signal salience in songbirds,2021,ANIMAL BEHAVIOUR,10.1016/j.anbehav.2021.07.020,KG_Construction
WOS:000709644600001,New life expectancy forecasts are too optimistic,2021,BIOGERONTOLOGY,10.1007/s10522-021-09942-x,KG_Construction
WOS:000709950200001,Urban Heat Island and Its Interaction with Heatwaves: A Review of Studies on Mesoscale,2021,SUSTAINABILITY,10.3390/su131910923,KG_Construction
WOS:000710018100001,Weather and topography regulate the benefit of a conditionally helpful parasite,2021,FUNCTIONAL ECOLOGY,10.1111/1365-2435.13939,KG_Construction
WOS:000710070100001,"Wildfires, heatwaves and human disturbance threaten insular endemic bats",2021,BIODIVERSITY AND CONSERVATION,10.1007/s10531-021-02313-5,KG_Construction
WOS:000710251800034,Socioeconomic impacts of marine heatwaves: Global issues and opportunities,2021,SCIENCE,10.1126/science.abj3593,KG_Construction
WOS:000710523100001,Estimation of the terms acting on local 1 h surface temperature variations in Paris region: the specific contribution of clouds,2021,ATMOSPHERIC CHEMISTRY AND PHYSICS,10.5194/acp-21-15699-2021,KG_Construction
WOS:000710525800001,"The 1921 European drought: impacts, reconstruction and drivers",2021,CLIMATE OF THE PAST,10.5194/cp-17-2201-2021,KG_Construction
WOS:000710840600009,"Health impact assessment, a tool to promote healthy climate policies",2021,SANTE PUBLIQUE,10.3917/spub.211.0071,KG_Construction
WOS:000710990900002,Decoupled heatwave-tree growth in large forest patches of Larix sibirica in northern Mongolian Plateau,2021,AGRICULTURAL AND FOREST METEOROLOGY,10.1016/j.agrformet.2021.108667,KG_Construction
WOS:000711002300001,Land-Atmosphere Interactions Exacerbated the Drought and Heatwave Over Northern Europe During Summer 2018,2021,AGU ADVANCES,10.1029/2020AV000283,KG_Construction
WOS:000711457700001,Quantifying epifaunal secondary production within tropical macroalgal meadows: Seasonality and sensitivity to canopy structure,2021,LIMNOLOGY AND OCEANOGRAPHY,10.1002/lno.11959,KG_Construction
WOS:000711620200003,Feeding preferences of range-shifting and native herbivorous fishes in temperate ecosystems,2021,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2021.105508,KG_Construction
WOS:000711637100001,General and Local Characteristics of Current Marine Heatwave in the Red Sea,2021,JOURNAL OF MARINE SCIENCE AND ENGINEERING,10.3390/jmse9101048,KG_Construction
WOS:000711643700004,Responses of extreme high temperatures to urbanization in the Beijing-Tianjin-Hebei urban agglomeration in the context of a changing climate,2021,METEOROLOGICAL APPLICATIONS,10.1002/met.2024,KG_Construction
WOS:000711971100004,"Mapping Heat Vulnerability Index Based on Different Urbanization Levels in Nebraska, USA",2021,GEOHEALTH,10.1029/2021GH000478,KG_Construction
WOS:000712348000008,Threatened salmon rely on a rare life history strategy in a warming landscape,2021,NATURE CLIMATE CHANGE,10.1038/s41558-021-01186-4,KG_Construction
WOS:000712434100004,Climate-assisted persistence of tropical fish vagrants in temperate marine ecosystems,2021,COMMUNICATIONS BIOLOGY,10.1038/s42003-021-02733-7,KG_Construction
WOS:000712455500001,Towards pragmatism in climate risk analysis and adaptation,2021,WATER POLICY,10.2166/wp.2021.232,KG_Construction
WOS:000712641600001,Sperm Production Is Reduced after a Heatwave at the Pupal Stage in the Males of the Parasitoid Wasp Microplitis rufiventris Kok (Hymenoptera; Braconidae),2021,INSECTS,10.3390/insects12100862,KG_Construction
WOS:000712786500001,Summer Heatwave Impacts on the European Kelp Saccharina latissima Across Its Latitudinal Distribution Gradient,2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.695821,KG_Construction
WOS:000712815100001,Stratification strength and light climate explain variation in chlorophyll a at the continental scale in a European multilake survey in a heatwave summer,2021,LIMNOLOGY AND OCEANOGRAPHY,10.1002/lno.11963,KG_Construction
WOS:000713177800001,Heat Stress at Early Reproductive Stage Differentially Alters Several Physiological and Biochemical Traits of Three Tomato Cultivars,2021,HORTICULTURAE,10.3390/horticulturae7100330,KG_Construction
WOS:000713418500001,Ozone Effects on Douro Vineyards under Climate Change,2021,ATMOSPHERE,10.3390/atmos12101238,KG_Construction
WOS:000713424900005,"PELAGIC BIODIVERSITY, ECOSYSTEM FUNCTION, AND SERVICES AN INTEGRATED OBSERVING AND MODELING APPROACH",2021,OCEANOGRAPHY,10.5670/oceanog.2021.212,KG_Construction
WOS:000713802500624,The effects of climate change on the public's health Heatwave-related morbidity in Australia: Effect modification by Individual and Area-level factors,2021,EUROPEAN JOURNAL OF PUBLIC HEALTH,,KG_Construction
WOS:000714018100004,"Is it climate change? Coverage by online news sites of the 2019 European summer heatwaves in France, Germany, the Netherlands, and the UK",2021,CLIMATIC CHANGE,10.1007/s10584-021-03222-w,KG_Construction
WOS:000714344600017,Variations in Summer Marine Heatwaves in the South China Sea,2021,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,10.1029/2021JC017792,KG_Construction
WOS:000714483800001,Yield Performance and Physiological Response of a Maize Early Hybrid Grown in Tunnel and Open Air under Different Water Regimes,2021,SUSTAINABILITY,10.3390/su132011251,KG_Construction
WOS:000714578900001,Drivers behind the summer 2010 wave train leading to Russian heatwave and Pakistan flooding,2021,NPJ CLIMATE AND ATMOSPHERIC SCIENCE,10.1038/s41612-021-00211-9,KG_Construction
WOS:000714702000044,Extreme climate event promotes phenological mismatch between sexes in hibernating ground squirrels,2021,SCIENTIFIC REPORTS,10.1038/s41598-021-01214-5,KG_Construction
WOS:000714817700004,Contrasting heat tolerance of urban trees to extreme temperatures during heatwaves,2021,URBAN FORESTRY & URBAN GREENING,10.1016/j.ufug.2021.127387,KG_Construction
WOS:000715326800042,Asymmetric response of short- and long-duration dry spells to warming during the warm-rain season over Eastern monsoon China,2021,JOURNAL OF HYDROLOGY,10.1016/j.jhydrol.2021.127114,KG_Construction
WOS:000715387200021,Heat sensitivity of mariculture species in China,2021,ICES JOURNAL OF MARINE SCIENCE,10.1093/icesjms/fsab168,KG_Construction
WOS:000715751600001,The effects of the COVID-19 lockdowns on the composition of the troposphere as seen by In-service Aircraft for a Global Observing System (IAGOS) at Frankfurt,2021,ATMOSPHERIC CHEMISTRY AND PHYSICS,10.5194/acp-21-16237-2021,KG_Construction
WOS:000716127500001,Lessons Learned from Applying Adaptation Pathways in Heatwave Risk Management in Antwerp and Key Challenges for Further Development,2021,SUSTAINABILITY,10.3390/su132011481,KG_Construction
WOS:000716609600001,Effects of Heat Stress on Mating Behavior and Colony Development in Bombus terrestris (Hymenoptera: Apidae),2021,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2021.748405,KG_Construction
WOS:000716768700031,Long-Lasting Marine Heatwaves Instigated by Ocean Planetary Waves in the Tropical Indian Ocean During 2015-2016 and 2019-2020,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL095350,KG_Construction
WOS:000718009500002,Tuna keep their cool during heatwaves,2021,JOURNAL OF EXPERIMENTAL BIOLOGY,10.1242/jeb.237420,KG_Construction
WOS:000718858100001,Estimating Crop Biophysical Parameters Using Machine Learning Algorithms and Sentinel-2 Imagery,2021,REMOTE SENSING,10.3390/rs13214314,KG_Construction
WOS:000719193000001,Building Community Resilience to Disasters: A Review of Interventions to Improve and Measure Public Health Outcomes in the Northeastern United States,2021,SUSTAINABILITY,10.3390/su132111699,KG_Construction
WOS:000719513800001,Integrating Oceanographic Data and Benthic Community Structure Temporal Series to Assess the Dynamics of a Marginal Reef,2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.762453,KG_Construction
WOS:000719774900001,Spatial Analysis of Urban Residential Sensitivity to Heatwave Events: Case Studies in Five Megacities in China,2021,REMOTE SENSING,10.3390/rs13204086,KG_Construction
WOS:000719844200001,High-Resolution WRF Simulation of Extreme Heat Events in Eastern China: Large Sensitivity to Land Surface Schemes,2021,FRONTIERS IN EARTH SCIENCE,10.3389/feart.2021.770826,KG_Construction
WOS:000719876100003,Monitoring climate change and child health: The case for putting children in all policies,2021,JOURNAL OF PAEDIATRICS AND CHILD HEALTH,10.1111/jpc.15757,KG_Construction
WOS:000720350100002,An explicitly spatial approach to identify heat vulnerable urban areas and landscape patterns,2021,URBAN CLIMATE,10.1016/j.uclim.2021.101021,KG_Construction
WOS:000720409100022,The Effect of Heat Events on Prehospital and Retrieval Service Utilization in Rural and Remote Areas: A Scoping Review,2021,PREHOSPITAL AND DISASTER MEDICINE,10.1017/S1049023X21001163,KG_Construction
WOS:000720624200045,Correlating heatwaves and relative humidity with suicide (fatal intentional self-harm),2021,SCIENTIFIC REPORTS,10.1038/s41598-021-01448-3,KG_Construction
WOS:000721137400001,Marine Heatwaves in Siberian Arctic Seas and Adjacent Region,2021,REMOTE SENSING,10.3390/rs13214436,KG_Construction
WOS:000722004400010,The stress-immunity axis in shellfish,2021,JOURNAL OF INVERTEBRATE PATHOLOGY,10.1016/j.jip.2020.107492,KG_Construction
WOS:000722544100001,"Simulated heatwave and fishing stressors alter corticosteroid and energy balance in neonate blacktip reef sharks, Carcharhinus melanopterus",2021,CONSERVATION PHYSIOLOGY,10.1093/conphys/coab067,KG_Construction
WOS:000722731900001,Siberian 2020 heatwave increased spring CO2 uptake but not annual CO2 uptake,2021,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ac358b,KG_Construction
WOS:000723095600002,Slower Long-Term Coastal Warming Drives Dampened Trends in Coastal Marine Heatwave Exposure,2021,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,10.1029/2021JC017930,KG_Construction
WOS:000723095600018,Stark Physical and Biogeochemical Differences and Implications for Ecosystem Stressors in the Northeast Pacific Coastal Ocean,2021,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,10.1029/2020JC017033,KG_Construction
WOS:000723105600015,CMIP6 MultiModel Evaluation of Present-Day Heatwave Attributes,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL095161,KG_Construction
WOS:000723105600053,Future Summer Marine Heatwaves in the Western South Atlantic,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL094509,KG_Construction
WOS:000723106900046,Using the Complementary Relationship Between Actual and Potential Evaporation to Diagnose the Onset of Heatwaves,2021,WATER RESOURCES RESEARCH,10.1029/2020WR029156,KG_Construction
WOS:000723623400001,"Causes of the Record-Breaking Pacific Northwest Heatwave, Late June 2021",2021,ATMOSPHERE,10.3390/atmos12111434,KG_Construction
WOS:000723851300001,"Progress in understanding of Indian Ocean circulation, variability, air-sea exchange, and impacts on biogeochemistry",2021,OCEAN SCIENCE,10.5194/os-17-1677-2021,KG_Construction
WOS:000724057500007,Marine heatwave challenges solutions to human-wildlife conflict,2021,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rspb.2021.1607,KG_Construction
WOS:000725094400027,"Correlating heatwaves and relative humidity with suicide (fatal intentional self-harm) (vol 11, 22175, 2021)",2021,SCIENTIFIC REPORTS,10.1038/s41598-021-03089-y,KG_Construction
WOS:000725250900001,Effect of Aging and Moisture Damage on Fatigue Cracking Properties in Asphalt Mixtures,2021,APPLIED SCIENCES-BASEL,10.3390/app112210543,KG_Construction
WOS:000725518900003,Evaluation and projection of global marine heatwaves based on CMIP6 models,2021,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,10.1016/j.dsr2.2021.104998,KG_Construction
WOS:000726007600001,"Quantification of Resilience Considering Different Migration Biographies: A Case Study of Pune, India",2021,LAND,10.3390/land10111134,KG_Construction
WOS:000726190800001,Missing Links in Predicting Berry Sunburn in Future Vineyards,2021,FRONTIERS IN PLANT SCIENCE,10.3389/fpls.2021.715906,KG_Construction
WOS:000726382300001,"Population Exposure to Compound Droughts and Heatwaves in the Observations and ERA5 Reanalysis Data in the Gan River Basin, China",2021,LAND,10.3390/land10101021,KG_Construction
WOS:000727029500001,Subseasonal prediction of the 2020 Great Barrier Reef and Coral Sea marine heatwave,2021,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ac3aa1,KG_Construction
WOS:000727230500007,Marine heatwaves in the Humboldt current system: from 5-day localized warming to year-long El Ninos,2021,SCIENTIFIC REPORTS,10.1038/s41598-021-00340-4,KG_Construction
WOS:000727798900001,Evaluating urban greening scenarios for urban heat mitigation: a spatially explicit approach,2021,ROYAL SOCIETY OPEN SCIENCE,10.1098/rsos.202174,KG_Construction
WOS:000728021100001,The Study on Compound Drought and Heatwave Events in China Using Complex Networks,2021,SUSTAINABILITY,10.3390/su132212774,KG_Construction
WOS:000728098900004,Warming sea surface temperatures fuel summer epidemics of eelgrass wasting disease,2021,MARINE ECOLOGY PROGRESS SERIES,10.3354/meps13902,KG_Construction
WOS:000728638800003,Risk assessment for adaptation to climate change in the international supply chain,2021,JOURNAL OF CLEANER PRODUCTION,10.1016/j.jclepro.2021.128785,KG_Construction
WOS:000728827700001,Food Security and Coping Strategies of Rural Household Livelihoods to Climate Change in the Eastern Cape of South Africa,2021,FRONTIERS IN SUSTAINABLE FOOD SYSTEMS,10.3389/fsufs.2021.692185,KG_Construction
WOS:000729347300001,"Loss of Giant Kelp, Macrocystis pyrifera, Driven by Marine Heatwaves and Exacerbated by Poor Water Clarity in New Zealand",2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.721087,KG_Construction
WOS:000729351200001,On the Treatment of Soil Water Stress in GCM Simulations of Vegetation Physiology,2021,FRONTIERS IN ENVIRONMENTAL SCIENCE,10.3389/fenvs.2021.689301,KG_Construction
WOS:000729749400001,A catalogue of marine heatwave metrics and trends for the Australian region,2021,JOURNAL OF SOUTHERN HEMISPHERE EARTH SYSTEMS SCIENCE,10.1071/ES21014,KG_Construction
WOS:000730019700025,The Role of a Weakened Atlantic Meridional Overturning Circulation in Modulating Marine Heatwaves in a Warming Climate,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL095941,KG_Construction
WOS:000730159400004,Nest site selection in a southern and northern population of the velvet gecko (Amalosia lesueurii),2021,JOURNAL OF THERMAL BIOLOGY,10.1016/j.jtherbio.2021.103121,KG_Construction
WOS:000730551600004,Metabolic Responses of Pacific Crown-of-Thorns Sea Stars (Acanthaster sp.) to Acute Warming,2021,BIOLOGICAL BULLETIN,10.1086/717049,KG_Construction
WOS:000730588900011,Forecast-based attribution of a winter heatwave within the limit of predictability,2021,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10.1073/pnas.2112087118,KG_Construction
WOS:000730754700020,Biogeochemical extremes and compound events in the ocean,2021,NATURE,10.1038/s41586-021-03981-7,KG_Construction
WOS:000730944600001,Compound hot temperature and high chlorophyll extreme events in global lakes,2021,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ac3d5a,KG_Construction
WOS:000731294200005,EVEN THE ARCTIC IS EXPERIENCING MORE MARINE HEATWAVES,2021,NATURE,10.1038/d41586-021-03676-z,KG_Construction
WOS:000732541400008,Population collapse of habitat-forming species in the Mediterranean: a long-term study of gorgonian populations affected by recurrent marine heatwaves,2021,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rspb.2021.2384,KG_Construction
WOS:000732744100001,"Effect of Extreme Heatwaves on the Mortality and Cellular Immune Responses of Purplish Bifurcate Mussel Mytilisepta virgata (Wiegmann, 1837) (=Septifer virgatus) in Indoor Mesocosm Experiments",2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.794168,KG_Construction
WOS:000732824600001,Do Incubation Temperatures Affect the Preferred Body Temperatures of Hatchling Velvet Geckos?,2021,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2021.727602,KG_Construction
WOS:000734758800001,Recovery of Alkaline Earth Metals from Desalination Brine for Carbon Capture and Sodium Removal,2021,WATER,10.3390/w13233463,KG_Construction
WOS:000735299000057,Identifying agricultural disaster risk zones for future climate actions,2021,PLOS ONE,10.1371/journal.pone.0260430,KG_Construction
WOS:000735847500001,"Antioxidative Properties of Baltic Sea Keystone Macroalgae (Fucus vesiculosus, Phaeophyceae) under Ocean Warming and Acidification in a Seasonally Varying Environment",2021,BIOLOGY-BASEL,10.3390/biology10121330,KG_Construction
WOS:000735897000008,Prolonged Marine Heatwaves in the Arctic: 1982-2020,2021,GEOPHYSICAL RESEARCH LETTERS,10.1029/2021GL095590,KG_Construction
WOS:000735956600005,Investigation of Forest Fire Activity Changes Over the Central India Domain Using Satellite Observations During 2001-2020,2021,GEOHEALTH,10.1029/2021GH000528,KG_Construction
WOS:000737423500001,A Regional Review of Marine and Coastal Impacts of Climate Change on the ROPME Sea Area,2021,SUSTAINABILITY,10.3390/su132413810,KG_Construction
WOS:000737450000001,Understanding Climate Hazard Patterns and Urban Adaptation Measures in China,2021,SUSTAINABILITY,10.3390/su132413886,KG_Construction
WOS:000737835100001,Cardiovascular Health Peaks and Meteorological Conditions: A Quantile Regression Approach,2021,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph182413277,KG_Construction
WOS:000738066000001,"A Low-Cost, Easy-to-Assemble Device to Prevent Infant Hyperthermia under Conditions of High Thermal Stress",2021,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph182413382,KG_Construction
WOS:000738224300001,Climate Solutions Double as Health Interventions,2021,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph182413339,KG_Construction
WOS:000738267700001,A Stepwise-Clustered Simulation Approach for Projecting Future Heat Wave Over Guangdong Province,2021,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2021.761251,KG_Construction
WOS:000738695400001,Pine Forest Management and Disturbance in Northern Poland: Combining High-Resolution 100-Year-Old Paleoecological and Remote Sensing Data,2021,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2021.747976,KG_Construction
WOS:000740249400002,The effect of extreme temperatures on soil organic matter decomposition from Atlantic oak forest ecosystems,2021,ISCIENCE,10.1016/j.isci.2021.103527,KG_Construction
WOS:000740746800017,Marine heatwaves of sea surface temperature off south Java,2021,HELIYON,10.1016/j.heliyon.2021.e08618,KG_Construction
WOS:000740855600002,Surviving the heatwave,2021,NATURE REVIEWS MICROBIOLOGY,10.1038/s41579-020-00500-9,KG_Construction
WOS:000740944100003,"Evaluation of observed and projected extreme climate trends for decision making in Six Nations of the Grand River, Canada",2021,CLIMATE SERVICES,10.1016/j.cliser.2021.100263,KG_Construction
WOS:000742599100001,Propagation of the 2014-2016 Northeast Pacific Marine Heatwave Through the Salish Sea,2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.787604,KG_Construction
WOS:000743472100001,Living in a Fluctuating Environment Increases Tolerance to Marine Heatwaves in the Free-Living Coralline Alga Phymatolithon lusitanicum,2021,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2021.791422,KG_Construction
WOS:000743579500001,Extreme heat and occupational injuries in different climate zones: A systematic review and meta-analysis of epidemiological evidence,2021,ENVIRONMENT INTERNATIONAL,10.1016/j.envint.2021.106384,KG_Construction
WOS:000743908100002,"Heatwave-associated Vibrio infections in Germany, 2018 and 2019",2021,EUROSURVEILLANCE,10.2807/1560-7917.ES.2021.26.41.2002041,KG_Construction
WOS:000743999900001,Genetic and Molecular Mechanisms Conferring Heat Stress Tolerance in Tomato Plants,2021,FRONTIERS IN PLANT SCIENCE,10.3389/fpls.2021.786688,KG_Construction
WOS:000744443800003,The effect of the heatwave on the morbidity and mortality of diabetes patients; a meta-analysis for the era of the climate crisis,2021,ENVIRONMENTAL RESEARCH,10.1016/j.envres.2021.110762,KG_Construction
